timestamp,item_id,spread,hour,weekday,month,hour_sin,hour_cos,weekday_sin,weekday_cos,day_type_workday,day_type_saturday,day_type_sunday,day_type_adjusted_holiday,day_type_statutory_holiday,load_forecast,a_generation_forecast,b_generation_forecast,local_generation_forecast,west_import_forecast,gdhkmo_forecast,total_generation_forecast,market_renewable_forecast,solar_forecast,wind_forecast,hydro_pumped_forecast,positive_reserve_forecast,negative_reserve_forecast,primary_reserve_forecast,maintenance_forecast,must_run_capacity,must_stop_capacity,net_load_forecast,load_ramp_next_hour,load_ramp_next_hour_valid,net_load_ramp_next_hour,wx_gd_mean_temperature_c,wx_gd_mean_apparent_temperature_c,wx_gd_mean_humidity_pct,wx_gd_mean_rain_mm,wx_gd_mean_wind_speed_raw,wx_gd_mean_pressure_hpa,wx_gd_mean_dewpoint_c,wx_gd_mean_shortwave_wm2,wx_gd_mean_low_cloud_pct,wx_gd_mean_wetbulb_c,history_da_price,history_rt_price,history_load_actual,history_a_generation_actual,history_b_generation_actual,history_local_generation_actual,history_west_import_actual,history_gdhk_link_actual,da_price_d3_same_hour,rt_price_d3_same_hour,spread_d3_same_hour,load_actual_d3_same_hour,a_generation_actual_d3_same_hour,b_generation_actual_d3_same_hour,west_import_actual_d3_same_hour,da_price_d3_daily_mean,rt_price_d3_daily_mean,spread_d3_daily_mean,load_actual_d3_daily_mean,spread_same_hour_7days_ending_d3_mean,spread_same_hour_7days_ending_d3_std,spread_d3_daily_std,load_forecast_minus_d3_actual,load_error_actual_minus_forecast_d3
2025-06-28 00:00:00,GD,-82.0,0,5,6,0.0,1.0,-0.97492791,-0.22252093,0,1,0,0,0,122730.0,17136.0,59241.0,8338.0,39911.0,-1896.0,81258.0,1271.0,2.0,1768.0,2350.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,120960.0,-4600.0,1,-4520.0,25.47142857,31.16666667,95.04761905,0.38571429,5.55714286,1005.29047619,24.62857143,0.0,17.61904762,24.84285714,308.22,390.27,123318.0,16316.0,60575.0,8306.0,39890.0,-1768.0,327.96,489.96,-162.0,127505.0,16446.0,66576.0,38278.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,-66.0,99.78142779762842,85.5168323968352,-4775.0,-3454.0
2025-06-28 01:00:00,GD,1.0,1,5,6,0.25881905,0.96592583,-0.97492791,-0.22252093,0,1,0,0,0,118130.0,16074.0,57653.0,8337.0,37963.0,-1896.0,78766.0,1212.0,2.0,1688.0,1420.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,116440.0,-5745.0,1,-5659.0,25.1047619,30.62857143,95.80952381,0.54761905,5.74285714,1004.91428571,24.4,0.0,30.38095238,24.57142857,305.83,304.91,117843.0,15719.0,57242.0,8230.0,38427.0,-1776.0,312.48,439.65,-127.0,123705.0,15256.0,61886.0,37975.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,-9.857142857142858,52.9698926165559,85.5168323968352,-5575.0,-1928.0
2025-06-28 02:00:00,GD,5.0,2,5,6,0.5,0.8660254,-0.97492791,-0.22252093,0,1,0,0,0,112385.0,15437.0,53989.0,8258.0,36598.0,-1896.0,75089.0,1150.0,2.0,1602.0,808.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,110781.0,-5096.0,1,-4944.0,24.7047619,30.12857143,96.71428571,0.83333333,5.34285714,1004.51428571,24.16666667,0.0,46.9047619,24.2952381,284.33,279.68,111439.0,15346.0,52537.0,8271.0,37054.0,-1769.0,300.2,324.17,-24.0,117404.0,13368.0,60325.0,36468.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,6.714285714285714,14.918827989202658,85.5168323968352,-5019.0,-1732.0
2025-06-28 03:00:00,GD,0.0,3,5,6,0.70710678,0.70710678,-0.97492791,-0.22252093,0,1,0,0,0,107289.0,14754.0,50431.0,8228.0,35773.0,-1896.0,71131.0,1028.0,2.0,1450.0,238.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,105837.0,-3969.0,1,-3842.0,24.5952381,29.95238095,96.9047619,0.25714286,5.52857143,1004.3952381,24.07142857,0.0,41.9047619,24.21428571,270.23,270.51,106507.0,14705.0,49014.0,8336.0,36221.0,-1769.0,279.79,285.01,-5.0,111139.0,13518.0,55877.0,35150.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,13.571428571428571,11.252512946851082,85.5168323968352,-3850.0,-2800.0
2025-06-28 04:00:00,GD,13.0,4,5,6,0.8660254,0.5,-0.97492791,-0.22252093,0,1,0,0,0,103320.0,13423.0,47474.0,8197.0,36123.0,-1896.0,67162.0,927.0,2.0,1323.0,-994.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,101995.0,-1557.0,1,-1453.0,24.54761905,29.93809524,96.80952381,0.0952381,5.02857143,1004.13809524,24.01904762,0.0,50.0952381,24.15238095,259.4,245.91,102104.0,13756.0,45354.0,8561.0,36204.0,-1772.0,271.47,269.19,2.0,108484.0,11776.0,53572.0,35307.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,32.0,26.21068484416234,85.5168323968352,-5164.0,-1651.0
2025-06-28 05:00:00,GD,16.0,5,5,6,0.96592583,0.25881905,-0.97492791,-0.22252093,0,1,0,0,0,101763.0,12779.0,46883.0,8138.0,35859.0,-1896.0,65742.0,848.0,9.0,1212.0,-1617.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,100542.0,1053.0,1,829.0,24.55714286,29.86190476,96.66666667,0.0952381,5.42857143,1004.07142857,23.98571429,0.0,43.23809524,24.13809524,257.73,241.78,100347.0,13255.0,44179.0,8871.0,35815.0,-1773.0,263.78,262.54,1.0,105642.0,11830.0,51420.0,34811.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,33.857142857142854,32.718132441754605,85.5168323968352,-3879.0,-2158.0
2025-06-28 06:00:00,GD,25.0,6,5,6,1.0,0.0,-0.97492791,-0.22252093,0,1,0,0,0,102816.0,13121.0,46977.0,8399.0,36216.0,-1896.0,66394.0,934.0,341.0,1104.0,-1444.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,101371.0,1197.0,1,244.0,24.54761905,29.77142857,96.14285714,0.1,5.45238095,1004.08095238,23.88571429,2.0952381,56.71428571,24.06666667,258.48,233.51,100852.0,13720.0,43819.0,9377.0,35696.0,-1760.0,263.93,262.47,1.0,108319.0,12089.0,50521.0,35809.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,18.142857142857142,17.343861271628782,85.5168323968352,-5503.0,-625.0
2025-06-28 07:00:00,GD,20.0,7,5,6,0.96592583,-0.25881905,-0.97492791,-0.22252093,0,1,0,0,0,104013.0,14282.0,45917.0,9590.0,36121.0,-1896.0,66187.0,1483.0,1407.0,991.0,-637.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,101615.0,9588.0,1,8122.0,25.05714286,30.24761905,93.80952381,0.15714286,6.11904762,1004.3952381,23.98095238,53.38095238,75.9047619,24.25714286,249.2,228.73,102234.0,14169.0,42710.0,10632.0,36472.0,-1749.0,240.93,216.52,24.0,109419.0,13959.0,47969.0,36281.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,75.85714285714286,49.834487962416,85.5168323968352,-5406.0,-181.0
2025-06-28 08:00:00,GD,30.0,8,5,6,0.8660254,-0.5,-0.97492791,-0.22252093,0,1,0,0,0,113601.0,19315.0,47277.0,11118.0,37788.0,-1896.0,74601.0,2322.0,2984.0,880.0,3488.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,109737.0,8474.0,1,7180.0,25.93333333,31.08095238,89.9047619,0.12380952,7.04285714,1004.45714286,24.12857143,156.71428571,77.23809524,24.5952381,217.07,186.67,111788.0,18426.0,43743.0,13100.0,38291.0,-1772.0,244.14,230.54,14.0,121292.0,19329.0,51050.0,37475.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,45.57142857142857,69.3009310732478,85.5168323968352,-7691.0,-452.0
2025-06-28 09:00:00,GD,80.0,9,5,6,0.70710678,-0.70710678,-0.97492791,-0.22252093,0,1,0,0,0,122075.0,22009.0,51633.0,12377.0,37931.0,-1876.0,83399.0,3049.0,4368.0,790.0,5517.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,116917.0,2476.0,1,1363.0,27.23333333,32.5952381,85.9047619,0.8047619,7.85714286,1004.26190476,24.60952381,277.71428571,33.0,25.29047619,259.62,180.07,119160.0,22284.0,44798.0,15407.0,38488.0,-1817.0,256.52,282.41,-26.0,127562.0,21444.0,53796.0,36874.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,94.71428571428571,70.94531764139238,85.5168323968352,-5487.0,-3262.0
2025-06-28 10:00:00,GD,-28.0,10,5,6,0.5,-0.8660254,-0.97492791,-0.22252093,0,1,0,0,0,124551.0,22097.0,53536.0,13262.0,37504.0,-1848.0,86304.0,3757.0,5550.0,721.0,4957.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,118280.0,-316.0,1,-1031.0,28.23809524,33.27619048,79.71428571,0.9952381,8.90952381,1004.12857143,24.32380952,436.80952381,40.80952381,25.35238095,238.61,267.04,119914.0,22579.0,44205.0,17001.0,37923.0,-1794.0,269.33,312.82,-43.0,128091.0,21591.0,52515.0,37157.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,69.42857142857143,91.60941935350155,85.5168323968352,-3540.0,-3208.0
2025-06-28 11:00:00,GD,-9.0,11,5,6,0.25881905,-0.96592583,-0.97492791,-0.22252093,0,1,0,0,0,124235.0,22013.0,54359.0,13697.0,36031.0,-1865.0,86870.0,4248.0,6292.0,694.0,4452.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,117249.0,-4880.0,1,-5062.0,28.98571429,34.2952381,76.42857143,0.5952381,8.55714286,1003.98571429,24.31428571,513.04761905,34.47619048,25.56190476,272.98,281.52,119671.0,21705.0,45669.0,17806.0,36277.0,-1786.0,249.4,379.61,-130.0,125253.0,22493.0,50072.0,36063.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,45.142857142857146,90.22458750515968,85.5168323968352,-1018.0,-5365.0
2025-06-28 12:00:00,GD,118.0,12,5,6,0.0,-1.0,-0.97492791,-0.22252093,0,1,0,0,0,119355.0,21512.0,51826.0,13772.0,34142.0,-1896.0,84457.0,4361.0,6464.0,704.0,3951.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,112187.0,4433.0,1,4677.0,29.65238095,35.07619048,73.57142857,0.18095238,9.3,1003.66666667,24.3047619,572.71428571,35.71428571,25.76190476,260.42,141.95,113600.0,20903.0,41957.0,17878.0,34625.0,-1762.0,195.18,257.03,-62.0,122759.0,20598.0,48245.0,35558.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,74.57142857142857,98.88521484168245,85.5168323968352,-3404.0,-3375.0
2025-06-28 13:00:00,GD,6.0,13,5,6,-0.25881905,-0.96592583,-0.97492791,-0.22252093,0,1,0,0,0,123788.0,22048.0,55290.0,13613.0,34733.0,-1896.0,88947.0,4228.0,6154.0,770.0,4582.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,116864.0,2187.0,1,2805.0,30.04285714,35.37142857,71.66666667,0.23333333,9.72857143,1003.02857143,24.24285714,611.28571429,24.71428571,25.85238095,272.35,266.32,117895.0,21361.0,45511.0,17899.0,34875.0,-1752.0,232.97,401.59,-169.0,128643.0,22111.0,51914.0,35342.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,4.285714285714286,85.94516524256267,85.5168323968352,-4855.0,-3021.0
2025-06-28 14:00:00,GD,15.0,14,5,6,-0.5,-0.8660254,-0.97492791,-0.22252093,0,1,0,0,0,125975.0,22402.0,57172.0,13113.0,35185.0,-1896.0,91670.0,3859.0,5441.0,865.0,5195.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,119669.0,810.0,1,1684.0,30.26666667,35.49047619,70.47619048,0.23809524,9.79047619,1002.12857143,24.19047619,596.33333333,19.85714286,25.85238095,280.58,265.64,120163.0,22038.0,48081.0,16539.0,35278.0,-1773.0,269.11,185.61,83.0,130840.0,21852.0,53257.0,35421.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,75.42857142857143,21.36864636843003,85.5168323968352,-4865.0,-3861.0
2025-06-28 15:00:00,GD,-6.0,15,5,6,-0.70710678,-0.70710678,-0.97492791,-0.22252093,0,1,0,0,0,126785.0,21998.0,57164.0,12291.0,37228.0,-1896.0,89784.0,3389.0,4438.0,994.0,5220.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,121353.0,2986.0,1,3981.0,30.25238095,35.42857143,70.61904762,0.17142857,10.24761905,1001.26190476,24.21904762,577.47619048,17.66666667,25.85714286,261.0,266.76,122567.0,22573.0,49354.0,15236.0,37210.0,-1805.0,316.05,271.93,44.0,132902.0,22852.0,58041.0,37110.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,44.57142857142857,57.98809401609156,85.5168323968352,-6117.0,-3867.0
2025-06-28 16:00:00,GD,-2.0,16,5,6,-0.8660254,-0.5,-0.97492791,-0.22252093,0,1,0,0,0,129771.0,22822.0,58058.0,11290.0,39498.0,-1896.0,89809.0,2815.0,3289.0,1148.0,6563.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,125334.0,272.0,1,1535.0,29.89047619,34.61904762,71.61904762,0.22857143,10.45238095,1000.62380952,24.14285714,456.14285714,19.85714286,25.69047619,273.91,276.29,126286.0,23146.0,52226.0,13154.0,39532.0,-1772.0,412.39,335.87,77.0,138985.0,25171.0,63469.0,39320.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,26.142857142857142,74.12023693843362,85.5168323968352,-9214.0,-3104.0
2025-06-28 17:00:00,GD,82.0,17,5,6,-0.96592583,-0.25881905,-0.97492791,-0.22252093,0,1,0,0,0,130043.0,23265.0,58260.0,10160.0,40254.0,-1896.0,88793.0,2077.0,1885.0,1289.0,7805.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,126869.0,-1919.0,1,-881.0,29.1,33.71428571,74.52380952,0.48095238,10.42857143,1000.42380952,24.05714286,316.71428571,21.71428571,25.4047619,260.22,178.14,125545.0,23180.0,52130.0,12080.0,39953.0,-1797.0,387.74,245.66,142.0,137986.0,26463.0,65104.0,39289.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,38.714285714285715,50.01237941988048,85.5168323968352,-7943.0,-5300.0
2025-06-28 18:00:00,GD,66.0,18,5,6,-1.0,-0.0,-0.97492791,-0.22252093,0,1,0,0,0,128124.0,22532.0,57664.0,9238.0,40587.0,-1896.0,86340.0,1511.0,665.0,1471.0,7694.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,125988.0,4526.0,1,4815.0,28.16666667,33.22857143,79.57142857,0.2952381,8.15714286,1000.75238095,24.22380952,165.42857143,18.14285714,25.27619048,257.95,192.38,123262.0,22838.0,51406.0,10568.0,40241.0,-1791.0,295.64,317.03,-21.0,138008.0,23877.0,66976.0,39009.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,3.857142857142857,49.606547186934115,85.5168323968352,-9884.0,-3516.0
2025-06-28 19:00:00,GD,25.0,19,5,6,-0.96592583,0.25881905,-0.97492791,-0.22252093,0,1,0,0,0,132650.0,24099.0,61263.0,8843.0,40342.0,-1896.0,91094.0,1461.0,45.0,1802.0,9267.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,130803.0,-311.0,1,-397.0,27.37619048,32.98095238,85.19047619,0.07142857,6.07142857,1001.22857143,24.63809524,51.61904762,12.76190476,25.31428571,291.74,266.49,128873.0,24581.0,55866.0,10034.0,40176.0,-1785.0,381.66,412.11,-30.0,142836.0,25190.0,71187.0,38835.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,8.571428571428571,23.40126166724915,85.5168323968352,-10186.0,-4502.0
2025-06-28 20:00:00,GD,23.0,20,5,6,-0.8660254,0.5,-0.97492791,-0.22252093,0,1,0,0,0,132339.0,24077.0,60810.0,8873.0,40475.0,-1896.0,90835.0,1524.0,2.0,1931.0,8979.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,130406.0,-1893.0,1,-1943.0,26.6952381,32.2952381,88.52380952,0.05238095,6.23809524,1002.01904762,24.63809524,1.19047619,17.47619048,25.14285714,290.6,268.08,129317.0,23476.0,57205.0,10127.0,40276.0,-1768.0,377.16,452.42,-75.0,143473.0,26287.0,71425.0,38792.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,-0.2857142857142857,40.22318686907868,85.5168323968352,-11134.0,-4261.0
2025-06-28 21:00:00,GD,33.0,21,5,6,-0.70710678,0.70710678,-0.97492791,-0.22252093,0,1,0,0,0,130446.0,22892.0,60648.0,8863.0,39940.0,-1896.0,89308.0,1543.0,2.0,1981.0,7678.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,128463.0,-4021.0,1,-3823.0,26.8,32.41428571,87.85714286,0.01428571,5.93809524,1002.21904762,24.6,0.0,6.14285714,25.14285714,294.79,262.04,127522.0,22739.0,56964.0,10176.0,39426.0,-1784.0,352.89,486.9,-134.0,143125.0,25572.0,70763.0,38352.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,-7.857142857142857,58.58164835346919,85.5168323968352,-12679.0,-3348.0
2025-06-28 22:00:00,GD,8.0,22,5,6,-0.5,0.8660254,-0.97492791,-0.22252093,0,1,0,0,0,126425.0,20563.0,58985.0,8847.0,39927.0,-1896.0,85471.0,1325.0,10.0,1775.0,5538.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,124640.0,-7660.0,1,-7675.0,26.58571429,32.17142857,89.0,0.00952381,6.12857143,1002.72380952,24.60952381,0.0,6.52380952,25.0952381,287.02,279.36,123816.0,20440.0,55938.0,9786.0,39424.0,-1773.0,331.71,537.86,-206.0,137883.0,23022.0,70615.0,38677.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,-8.714285714285714,90.55700651286678,85.5168323968352,-11458.0,-3717.0
2025-06-28 23:00:00,GD,-4.0,23,5,6,-0.25881905,0.96592583,-0.97492791,-0.22252093,0,1,0,0,0,118765.0,18272.0,54238.0,8570.0,39581.0,-1896.0,78184.0,1329.0,2.0,1798.0,2844.0,11500.0,3000.0,1970.0,8374.0,8411.0,0.0,116965.0,0.0,0,0.0,26.41428571,31.92857143,90.14285714,0.02380952,6.8,1003.06190476,24.62857143,0.0,6.71428571,25.0952381,273.59,277.73,117636.0,18530.0,53967.0,9416.0,37558.0,-1835.0,288.24,321.38,-33.0,130288.0,20241.0,63608.0,37998.0,296.69458333333336,332.51166666666666,-35.791666666666664,126730.95833333333,4.285714285714286,20.047562492851103,85.5168323968352,-11523.0,-3386.0
2025-06-29 00:00:00,GD,-16.0,0,6,6,0.0,1.0,-0.78183148,0.6234898,0,0,1,0,0,120480.0,18124.0,96448.0,7804.0,0.0,-1896.0,79877.0,1025.0,2.0,1487.0,1825.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,118991.0,-5166.0,1,-5005.0,26.1952381,31.77619048,91.04761905,0.02857143,6.28571429,1002.93333333,24.61428571,0.0,7.19047619,25.0,291.25,306.84,118446.0,16796.0,54857.0,9334.0,39243.0,-1783.0,312.15,619.97,-308.0,128406.0,19244.0,62940.0,37959.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,-113.0,126.00925891907046,97.27232801316852,-7926.0,-3613.0
2025-06-29 01:00:00,GD,-12.0,1,6,6,0.25881905,0.96592583,-0.78183148,0.6234898,0,0,1,0,0,115314.0,16977.0,92434.0,7800.0,0.0,-1896.0,75919.0,885.0,2.0,1326.0,895.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,113986.0,-6000.0,1,-5931.0,25.9952381,31.5952381,91.42857143,0.02857143,5.48095238,1002.38571429,24.48095238,0.0,7.42857143,24.83333333,264.59,276.64,113640.0,16654.0,50631.0,8930.0,39198.0,-1772.0,308.85,619.06,-310.0,124140.0,19480.0,60975.0,37032.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,-58.714285714285715,121.42173650231679,97.27232801316852,-8826.0,-2821.0
2025-06-29 02:00:00,GD,12.0,2,6,6,0.5,0.8660254,-0.78183148,0.6234898,0,0,1,0,0,109314.0,16367.0,87098.0,7745.0,0.0,-1896.0,71879.0,842.0,2.0,1257.0,283.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,108055.0,-5045.0,1,-4918.0,25.76666667,31.51428571,92.28571429,0.03809524,4.4047619,1001.73333333,24.4047619,0.0,13.76190476,24.73333333,252.53,240.72,107484.0,16205.0,45799.0,8924.0,38171.0,-1616.0,291.1,312.25,-21.0,119517.0,18801.0,57447.0,36013.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,1.2857142857142858,17.27921955909519,97.27232801316852,-10203.0,-1222.0
2025-06-29 03:00:00,GD,6.0,3,6,6,0.70710678,0.70710678,-0.78183148,0.6234898,0,0,1,0,0,104269.0,15717.0,82740.0,7708.0,0.0,-1896.0,68587.0,751.0,2.0,1130.0,-287.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,103137.0,-4351.0,1,-4242.0,25.48571429,31.26190476,93.52380952,0.21904762,3.6,1001.53809524,24.33333333,0.0,17.66666667,24.63809524,234.65,229.09,102607.0,15346.0,43735.0,8928.0,36186.0,-1589.0,275.97,285.07,-9.0,114472.0,18897.0,51709.0,34659.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,10.142857142857142,14.052622192181559,97.27232801316852,-10203.0,-989.0
2025-06-29 04:00:00,GD,11.0,4,6,6,0.8660254,0.5,-0.78183148,0.6234898,0,0,1,0,0,99918.0,14562.0,79582.0,7671.0,0.0,-1896.0,64236.0,676.0,2.0,1021.0,-1369.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,98895.0,-1779.0,1,-1685.0,25.31428571,31.05714286,93.95238095,0.07619048,3.58571429,1001.40952381,24.26190476,0.0,15.95238095,24.53809524,219.61,208.9,98847.0,14471.0,42342.0,8931.0,34661.0,-1557.0,264.56,263.15,1.0,111349.0,17208.0,48870.0,34650.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,24.857142857142858,26.971766543483792,97.27232801316852,-11431.0,331.0
2025-06-29 05:00:00,GD,13.0,5,6,6,0.96592583,0.25881905,-0.78183148,0.6234898,0,0,1,0,0,98139.0,13703.0,78721.0,7612.0,0.0,-1896.0,62502.0,606.0,10.0,919.0,-2217.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,97210.0,-73.0,1,-327.0,25.12380952,30.80952381,94.66666667,0.1047619,3.7047619,1001.6047619,24.19047619,0.0,19.71428571,24.44285714,216.41,202.97,96828.0,13780.0,41264.0,9107.0,34260.0,-1582.0,258.59,252.02,7.0,109852.0,17729.0,48277.0,33844.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,21.571428571428573,20.775443379602077,97.27232801316852,-11713.0,958.0
2025-06-29 06:00:00,GD,9.0,6,6,6,1.0,0.0,-0.78183148,0.6234898,0,0,1,0,0,98066.0,13855.0,78231.0,7876.0,0.0,-1896.0,61841.0,727.0,342.0,841.0,-2269.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,96883.0,-516.0,1,-1528.0,25.12380952,30.82857143,95.19047619,0.1,4.0952381,1001.90952381,24.28571429,2.42857143,28.19047619,24.51904762,222.38,213.02,96236.0,13975.0,41298.0,9410.0,33313.0,-1760.0,258.34,246.81,12.0,110590.0,18005.0,46421.0,34486.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,18.714285714285715,17.01679842307035,97.27232801316852,-12524.0,671.0
2025-06-29 07:00:00,GD,57.0,7,6,6,0.96592583,-0.25881905,-0.78183148,0.6234898,0,0,1,0,0,97550.0,15156.0,75205.0,9085.0,0.0,-1896.0,60522.0,1354.0,1394.0,801.0,-1387.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,95355.0,3308.0,1,1776.0,25.95714286,31.82857143,92.52380952,0.18571429,4.34761905,1002.28095238,24.65238095,72.23809524,26.66666667,24.97619048,193.27,136.63,95671.0,14938.0,39832.0,11201.0,31512.0,-1812.0,230.26,215.74,15.0,110633.0,19221.0,43773.0,35675.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,53.857142857142854,33.01731147660046,97.27232801316852,-13083.0,1175.0
2025-06-29 08:00:00,GD,119.0,8,6,6,0.8660254,-0.5,-0.78183148,0.6234898,0,0,1,0,0,100858.0,20321.0,71924.0,10509.0,0.0,-1896.0,62983.0,2311.0,2966.0,761.0,2681.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,97131.0,5292.0,1,3871.0,27.17619048,32.88571429,85.95238095,0.38095238,5.03333333,1002.5,24.6047619,219.04761905,24.38095238,25.24761905,155.93,37.18,97369.0,19071.0,37467.0,13291.0,29353.0,-1815.0,250.86,313.85,-63.0,123095.0,22252.0,52332.0,36334.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,27.428571428571427,79.5400468168019,97.27232801316852,-22237.0,307.0
2025-06-29 09:00:00,GD,137.0,9,6,6,0.70710678,-0.70710678,-0.78183148,0.6234898,0,0,1,0,0,106150.0,23141.0,73174.0,11711.0,0.0,-1876.0,68746.0,3202.0,4413.0,735.0,4737.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,101002.0,2324.0,1,1226.0,28.26190476,33.66666667,80.42857143,0.66666667,7.1,1002.67619048,24.54285714,391.57142857,16.95238095,25.48571429,184.67,47.95,102120.0,22424.0,37679.0,15251.0,28566.0,-1801.0,260.56,309.39,-49.0,129177.0,24486.0,57849.0,35996.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,75.71428571428571,89.63948959715279,97.27232801316852,-23027.0,-3431.0
2025-06-29 10:00:00,GD,140.0,10,6,6,0.5,-0.8660254,-0.78183148,0.6234898,0,0,1,0,0,108474.0,23284.0,74442.0,12597.0,0.0,-1848.0,70452.0,3889.0,5529.0,717.0,4252.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,102228.0,1307.0,1,527.0,28.85714286,34.0,77.0,0.91428571,9.21904762,1002.8,24.36190476,525.38095238,30.0,25.54285714,189.28,48.91,103937.0,22778.0,37899.0,16336.0,28709.0,-1784.0,316.34,498.02,-182.0,128943.0,24190.0,56020.0,35781.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,48.714285714285715,128.6075610604009,97.27232801316852,-20469.0,-4621.0
2025-06-29 11:00:00,GD,100.0,11,6,6,0.25881905,-0.96592583,-0.78183148,0.6234898,0,0,1,0,0,109781.0,23138.0,75476.0,13032.0,0.0,-1865.0,72523.0,4451.0,6300.0,726.0,3747.0,11000.0,3000.0,1970.0,8324.0,4580.0,0.0,102755.0,-2638.0,1,-2820.0,29.53809524,34.99047619,74.23809524,0.44761905,9.43809524,1002.47142857,24.35238095,611.47619048,32.33333333,25.76666667,196.24,96.59,105402.0,21943.0,37854.0,16874.0,30505.0,-1773.0,304.65,390.74,-86.0,129249.0,24799.0,53342.0,35588.0,280.87916666666666,321.3075,-40.416666666666664,125570.58333333333,10.714285714285714,87.2500511665836,97.27232801316852,-19468.0,-2469.0
